date,quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity
9,1,0,4,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.05785681746777969,1
9,1,1,4,10,0.7191368337605292,3.2378618163048136,6930,45,-0.0574726915986328,0,0,1.0766945130178798,-0.2667978169258603,1
9,1,1,4,5,-0.813820764502596,0.5236322032093119,8460,0,-0.0574726915986328,0,0,1.0992287974946935,-0.4876318701179289,1
9,1,1,4,11,-0.813820764502596,-0.2324027883804422,9540,44,-0.0574726915986328,0,0,0.8288173837729298,-0.48797715578167505,1
9,1,0,4,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.49872450532266166,1
9,1,0,4,11,0.7191368337605292,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.5418882749541779,1
9,1,1,4,4,-3.8797359610288464,0.6708167662636655,7350,0,-0.0574726915986328,0,0,0.761214530342489,-2.204271999915977,0
9,1,0,4,10,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-2.8027468348789677,0
10,1,0,2,4,-3.8797359610288464,-0.9838668308070176,2160,0,-0.0574726915986328,0,0,-1.0189939433257882,1.2437525532277223,2
10,1,0,2,1,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.4696796328620607,1.2403139327509134,2
10,1,0,2,10,0.7191368337605292,-1.0167776647819042,5400,0,-0.0574726915986328,0,0,-0.65844539169677,1.018694304936128,2
10,1,0,2,3,0.7191368337605292,-0.9975796782965537,1620,0,-0.0574726915986328,0,0,-1.1541996501866698,0.9527364411224692,2
10,1,0,2,9,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.7055175303962504,2
10,1,1,2,1,0.7191368337605292,1.0145521433347027,10620,75,-0.0574726915986328,0,0,1.0992287974946935,0.6617046250929185,2
10,1,1,2,9,0.7191368337605292,1.0145521433347027,10620,75,-0.0574726915986328,0,0,1.0992287974946935,0.6617046250929185,2
10,1,1,2,8,0.7191368337605292,0.9907832076861733,10260,60,-0.0574726915986328,0,0,1.0090916595874388,0.660272489118216,2
10,1,1,2,7,0.7191368337605292,0.9907832076861733,10170,60,-0.0574726915986328,0,0,0.9865573751106252,0.6596087904789979,2
10,1,0,2,5,-0.813820764502596,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.49458514834792955,2
10,1,0,2,2,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.40603155058175217,2
10,1,1,2,6,0.7191368337605292,-0.31559406315029426,5670,50,-0.0574726915986328,0,0,-0.1401568487300564,0.3735668089600119,2
10,1,1,2,12,0.7191368337605292,-0.31559406315029426,5670,50,-0.0574726915986328,0,0,-0.1401568487300564,0.3735668089600119,2
10,1,1,2,2,0.7191368337605292,1.1900765912007638,10530,50,-0.0574726915986328,0,0,1.0766945130178798,0.37215206254441724,1
10,1,1,2,3,0.7191368337605292,2.4873119637108747,9900,54,-0.0574726915986328,0,0,0.9189545216801843,-0.16922003560339258,1
10,1,0,2,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.30978121216584154,1
10,1,0,2,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.372762307973631,1
10,1,0,2,11,0.7191368337605292,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.7672085878576073,1
10,1,1,2,11,-0.30283489841488836,1.103228557100369,9540,37,-0.0574726915986328,0,0,0.8288173837729298,-0.8760144801158183,0
10,1,1,2,5,-0.30283489841488836,0.5236322032093119,10440,0,-0.0574726915986328,0,0,1.054160228541066,-1.1941676384884945,0
10,1,1,2,4,-2.346778362765721,0.6708167662636655,10170,23,-0.0574726915986328,0,0,0.9865573751106252,-1.3457001648177058,0
10,1,1,2,10,-3.8797359610288464,0.6708167662636655,10170,23,-0.0574726915986328,0,0,0.9865573751106252,-2.206717317080313,0
11,1,0,3,11,0.7191368337605292,-0.9975796782965537,1980,0,-0.0574726915986328,0,0,-1.2443367880939245,1.1439173112869663,2
11,1,0,3,4,-3.8797359610288464,-0.9838668308070176,2700,0,-0.0574726915986328,0,0,-1.1992682191402972,0.9918281585296604,2
11,1,0,3,1,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.898044236619957,2
11,1,0,3,5,-0.813820764502596,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-0.8837882364649062,0.7424374850882135,2
11,1,0,3,9,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.7055175303962504,2
11,1,1,3,9,0.7191368337605292,1.0145521433347027,10620,75,-0.0574726915986328,0,0,1.0992287974946935,0.6617046250929185,2
11,1,1,3,8,0.7191368337605292,0.9907832076861733,10170,60,-0.0574726915986328,0,0,0.9865573751106252,0.6596087904789979,2
11,1,0,3,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.5876994432293221,2
11,1,0,3,3,0.7191368337605292,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.2443367880939245,0.4915989717477651,2
11,1,1,3,12,0.7191368337605292,-0.31559406315029426,2970,50,-0.0574726915986328,0,0,-0.1401568487300564,0.3739491155216019,2
11,1,1,3,6,0.7191368337605292,-0.31559406315029426,5670,38,-0.0574726915986328,0,0,-0.1401568487300564,0.3735668089600119,2
11,1,1,3,1,0.7191368337605292,1.0145521433347027,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
11,1,1,3,5,-0.30283489841488836,0.5236322032093119,7320,0,-0.0574726915986328,0,0,1.054160228541066,-0.20064520495717048,1
11,1,0,3,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.38850758765903015,1
11,1,1,3,4,-1.3248066305903048,0.6708167662636655,5100,23,-0.0574726915986328,0,0,1.0090916595874388,-0.7724187073172243,1
11,1,1,3,10,-2.346778362765721,0.6708167662636655,3390,23,-0.0574726915986328,0,0,0.9865573751106252,-1.3479962115661603,0
11,1,1,3,11,-3.8797359610288464,-0.041337113359573276,7200,23,-0.0574726915986328,0,0,0.9189545216801843,-2.2077220471620906,0
11,1,0,3,10,0.7191368337605292,-1.0167776647819042,1260,0,-0.0574726915986328,0,0,-1.1992682191402972,-2.3090432793896825,0
11,1,1,3,2,0.7191368337605292,3.287228067267144,4260,27,-0.0574726915986328,0,0,1.0090916595874388,-2.4303163503046665,0
11,1,0,3,2,0.7191368337605292,-1.0167776647819042,1260,0,-0.0574726915986328,0,0,-1.1992682191402972,-2.7966348778623815,0
12,2,0,1,4,-3.8797359610288464,-0.9838668308070176,3600,0,-0.0574726915986328,0,0,-0.65844539169677,1.4536895507205914,2
12,2,0,1,10,0.7191368337605292,-1.0167776647819042,3420,0,-0.0574726915986328,0,0,-0.7035139606503972,1.2500011326656657,2
12,2,0,1,1,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.8552605260369511,2
12,2,0,1,5,-0.813820764502596,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.7199054555179066,2
12,2,0,1,9,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.7055175303962504,2
12,2,1,1,1,0.7191368337605292,1.0145521433347027,10620,75,-0.0574726915986328,0,0,1.0992287974946935,0.6617046250929185,2
12,2,1,1,8,0.7191368337605292,0.9907832076861733,8970,60,-0.0574726915986328,0,0,0.9865573751106252,0.6612076322963037,2
12,2,1,1,7,0.7191368337605292,0.9907832076861733,10170,60,-0.0574726915986328,0,0,0.9865573751106252,0.6596087904789979,2
12,2,1,1,9,0.7191368337605292,1.0145521433347027,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
12,2,1,1,6,0.7191368337605292,-0.31559406315029426,4950,38,-0.0574726915986328,0,0,-0.1401568487300564,0.3723320355943315,2
12,2,1,1,12,0.7191368337605292,-0.31559406315029426,4950,50,-0.0574726915986328,0,0,-0.1401568487300564,0.3723320355943315,2
12,2,1,1,5,-0.30283489841488836,0.5236322032093119,10440,0,-0.0574726915986328,0,0,1.054160228541066,-0.20084712566032042,1
12,2,0,1,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.2625453903099989,1
12,2,1,1,3,-2.346778362765721,0.6817870442552945,10170,30,-0.0574726915986328,0,0,0.9865573751106252,-0.4266135527096812,1
12,2,1,1,4,-0.813820764502596,0.6817870442552945,10080,26,-0.0574726915986328,0,0,0.9640230906338116,-0.4871148905085711,1
12,2,0,1,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.7349036260687759,1
12,2,1,1,10,-1.3248066305903048,0.6817870442552945,10170,23,-0.0574726915986328,0,0,0.9865573751106252,-0.7728654521428471,1
12,2,1,1,11,-2.346778362765721,-0.01573979804577254,9900,30,-0.0574726915986328,0,0,0.9189545216801843,-1.3477397256028623,0
12,2,1,1,2,-2.346778362765721,0.7201830172259955,9810,23,-0.0574726915986328,0,0,0.8964202372033707,-1.347889833102697,0
13,2,0,42,5,-0.813820764502596,-0.9975796782965537,2700,0,-0.0574726915986328,0,0,-0.8837882364649062,1.4454368546961067,2
13,2,0,42,2,0.7191368337605292,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,1.4093856039435437,2
13,2,0,42,10,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,1.3733343531909818,2
13,2,0,42,1,0.7191368337605292,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.8552605260369511,2
13,2,0,42,9,0.7191368337605292,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,0.525825941360861,2
13,2,1,42,6,0.7191368337605292,-0.33387785980300894,5490,63,-0.0574726915986328,0,0,-0.18522541768368367,0.3741230283130334,2
13,2,1,42,12,0.7191368337605292,-0.31559406315029426,5670,63,-0.0574726915986328,0,0,-0.1401568487300564,0.3735668089600119,2
13,2,1,42,7,0.7191368337605292,0.9907832076861733,10170,50,-0.0574726915986328,0,0,0.9865573751106252,0.37289007818500425,2
13,2,1,42,8,0.7191368337605292,0.9907832076861733,10170,50,-0.0574726915986328,0,0,0.9865573751106252,0.37289007818500425,2
13,2,1,42,1,0.7191368337605292,3.0733076464303815,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
13,2,1,42,9,0.7191368337605292,1.0145521433347027,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
13,2,1,42,2,-1.3248066305903048,0.7201830172259955,6570,23,-0.0574726915986328,0,0,0.9865573751106252,0.2008020093681221,1
13,2,1,42,4,-0.30283489841488836,0.6817870442552945,10170,50,-0.0574726915986328,0,0,0.9865573751106252,-0.19808730000114402,1
13,2,0,42,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.341271760069736,1
13,2,0,42,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.4199981355629246,1
13,2,1,42,10,-0.813820764502596,0.6817870442552945,9720,35,-0.0574726915986328,0,0,0.8738859527265571,-0.48672673009276185,1
13,2,1,42,3,-1.3248066305903048,0.6817870442552945,10170,30,-0.0574726915986328,0,0,0.9865573751106252,-0.7728654521428471,1
13,2,1,42,11,-1.3248066305903048,-0.01573979804577254,10080,38,-0.0574726915986328,0,0,0.9640230906338116,-0.7729715152664653,1
13,2,0,42,6,0.7191368337605292,-1.1118534073760207,900,0,-0.0574726915986328,0,0,-1.3344739260011789,-1.5442107427462726,0
13,2,1,42,5,-0.30283489841488836,2.3885794617862146,10440,21,-0.0574726915986328,0,0,1.054160228541066,-1.6230172489608887,0
13,2,0,42,11,0.7191368337605292,-0.9975796782965537,1260,0,-0.0574726915986328,0,0,-1.2443367880939245,-2.415149363761463,0
14,2,0,7,5,-1.3248066305903048,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.6748413963772909,2
14,2,0,7,11,-0.813820764502596,-0.9975796782965537,2160,0,-0.0574726915986328,0,0,-1.0189939433257882,0.5922239450637445,2
14,2,0,7,6,0.7191368337605292,-1.1118534073760207,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,0.3999506172724958,2
14,2,1,7,6,0.7191368337605292,-0.33387785980300894,5490,63,-0.0574726915986328,0,0,-0.18522541768368367,0.3741230283130334,2
14,2,1,7,7,0.7191368337605292,3.0879346837525534,10170,50,-0.0574726915986328,0,0,0.9865573751106252,0.37289007818500425,2
14,2,1,7,8,0.7191368337605292,0.9907832076861733,10170,38,-0.0574726915986328,0,0,0.9865573751106252,0.37289007818500425,2
14,2,1,7,9,0.7191368337605292,1.0145521433347027,3660,50,-0.0574726915986328,0,0,1.0992287974946935,0.37223811592148565,2
14,2,1,7,4,-0.30283489841488836,0.6817870442552945,10170,50,-0.0574726915986328,0,0,0.9865573751106252,-0.19808730000114402,1
14,2,1,7,10,-0.30283489841488836,0.6817870442552945,10080,40,-0.0574726915986328,0,0,0.9640230906338116,-0.20065327192375987,1
14,2,0,7,7,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.2468001106245998,1
14,2,1,7,12,0.7191368337605292,1.07945962145184,5670,56,-0.0574726915986328,0,0,-0.1401568487300564,-0.4175971322470368,1
14,2,1,7,3,-0.813820764502596,0.6817870442552945,10170,35,-0.0574726915986328,0,0,0.9865573751106252,-0.48547637320526943,1
14,2,1,7,11,-0.813820764502596,-0.01573979804577254,10260,44,-0.0574726915986328,0,0,1.0090916595874388,-0.48614809867691394,1
14,2,1,7,2,-0.813820764502596,0.7201830172259955,10170,26,-0.0574726915986328,0,0,0.9865573751106252,-0.48646961918322473,1
14,2,0,7,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.5459603329119558,1
14,2,1,7,5,-1.3248066305903048,0.48797879973651814,10440,30,-0.0574726915986328,0,0,1.054160228541066,-0.7741788196648902,1
14,2,0,7,9,0.7191368337605292,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,-0.8774798013091547,0
14,2,1,7,1,0.7191368337605292,3.1117036194010823,10350,24,-0.0574726915986328,0,0,1.0316259440642526,-1.9026398572482417,0
14,2,0,7,10,-0.30283489841488836,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-2.862687464032129,0
15,2,0,4,4,-0.30283489841488836,-0.9838668308070176,5040,0,-0.0574726915986328,0,0,-0.2978968400677518,1.388536686464122,2
15,2,0,4,9,0.7191368337605292,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,1.3130462424620595,2
15,2,0,4,5,-0.813820764502596,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,1.2832062291763002,2
15,2,1,4,8,0.7191368337605292,0.9907832076861733,3630,50,-0.0574726915986328,0,0,0.9865573751106252,0.3730843332631869,2
15,2,1,4,9,0.7191368337605292,1.0145521433347027,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
15,2,0,4,12,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.3368609298888744,1
15,2,1,4,2,-0.30283489841488836,0.7201830172259955,10170,38,-0.0574726915986328,0,0,0.9865573751106252,0.08844690981606611,1
15,2,1,4,4,-0.30283489841488836,0.6817870442552945,10260,63,-0.0574726915986328,0,0,1.0090916595874388,0.08586963152663205,1
15,2,1,4,3,-0.30283489841488836,0.6817870442552945,10170,50,-0.0574726915986328,0,0,0.9865573751106252,0.08583925569934774,1
15,2,1,4,10,-0.30283489841488836,0.6817870442552945,10080,63,-0.0574726915986328,0,0,0.9640230906338116,0.08580834092760109,1
15,2,1,4,11,-0.30283489841488836,-0.01573979804577254,10260,50,-0.0574726915986328,0,0,1.0090916595874388,-0.20021619943121163,1
15,2,0,4,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.294035938213894,1
15,2,1,4,5,-0.813820764502596,0.48797879973651814,8280,35,-0.0574726915986328,0,0,1.054160228541066,-0.487484738279544,1
15,2,1,4,7,0.7191368337605292,3.0879346837525534,10260,30,-0.0574726915986328,0,0,1.0090916595874388,-0.9095014847147376,0
15,2,1,4,1,-2.346778362765721,0.7201830172259955,10170,30,-0.0574726915986328,0,0,0.9865573751106252,-1.0613861481825162,0
15,2,0,4,10,-0.30283489841488836,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-1.1277210839163312,0
15,2,0,4,11,-0.30283489841488836,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-1.866500225337207,0
15,2,1,4,12,-3.8797359610288464,0.01808522576174964,6120,23,-0.0574726915986328,0,0,-0.027485426345988228,-2.206649261008236,0
16,2,0,2,5,-0.30283489841488836,-0.9975796782965537,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,1.7113148196793984,2
16,2,1,2,6,0.7191368337605292,-0.33387785980300894,5580,63,-0.0574726915986328,0,0,-0.16269113320687004,0.3736512799044014,2
16,2,1,2,8,0.7191368337605292,0.9907832076861733,10170,50,-0.0574726915986328,0,0,0.9865573751106252,0.37289007818500425,2
16,2,1,2,9,0.7191368337605292,1.0145521433347027,10620,63,-0.0574726915986328,0,0,1.0992287974946935,0.37282346694276425,2
16,2,1,2,4,-0.30283489841488836,0.6817870442552945,10260,63,-0.0574726915986328,0,0,1.0090916595874388,0.08586963152663205,1
16,2,1,2,10,-0.30283489841488836,0.6817870442552945,10080,63,-0.0574726915986328,0,0,0.9640230906338116,0.08580834092760109,1
16,2,1,2,3,-0.30283489841488836,0.6817870442552945,8460,50,-0.0574726915986328,0,0,1.0090916595874388,0.08569716356503666,1
16,2,1,2,2,-0.30283489841488836,0.7201830172259955,10260,50,-0.0574726915986328,0,0,1.0090916595874388,0.08566236151301389,1
16,2,0,2,9,0.7191368337605292,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,-0.03891905438849064,1
16,2,1,2,11,-0.30283489841488836,-0.01573979804577254,10260,50,-0.0574726915986328,0,0,1.0090916595874388,-0.20021619943121163,1
16,2,1,2,5,-0.30283489841488836,0.48797879973651814,10260,50,-0.0574726915986328,0,0,1.0090916595874388,-0.20082733951838885,1
16,2,0,2,8,0.7191368337605292,-1.1118534073760207,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.5459603329119558,1
16,2,1,2,12,-2.346778362765721,0.01808522576174964,3720,23,-0.0574726915986328,0,0,-0.027485426345988228,-1.3462183541853794,0
16,2,1,2,7,-3.8797359610288464,0.7201830172259955,10080,30,-0.0574726915986328,0,0,0.9640230906338116,-1.9193205839846708,0
16,2,0,2,11,-0.30283489841488836,-0.9975796782965537,2700,0,-0.0574726915986328,0,0,-0.8837882364649062,-2.135277493659996,0
17,2,0,3,4,0.20815096767282038,-0.9838668308070176,6000,0,-0.0574726915986328,0,0,-0.65844539169677,1.395720208409343,2
17,2,0,3,2,-0.30283489841488836,-1.0167776647819042,5100,0,-0.0574726915986328,0,0,-0.7936510985576517,1.0154574560927243,2
17,2,1,3,4,0.20815096767282038,0.6817870442552945,10080,94,-0.0574726915986328,0,0,0.9640230906338116,0.9486866232239667,2
17,2,1,3,6,0.7191368337605292,-0.31559406315029426,5760,75,-0.0574726915986328,0,0,2.4512858661035115,0.6611782942237837,2
17,2,0,3,9,0.7191368337605292,-1.0167776647819042,2400,0,-0.0574726915986328,0,0,-1.1992682191402972,0.5278005765385873,2
17,2,1,3,8,0.7191368337605292,0.9907832076861733,7470,38,-0.0574726915986328,0,0,0.9865573751106252,0.37465495503106094,2
17,2,1,3,2,-0.30283489841488836,0.7201830172259955,10500,60,-0.0574726915986328,0,0,1.0090916595874388,0.37453569923500396,2
17,2,1,3,10,-0.30283489841488836,0.6817870442552945,10080,75,-0.0574726915986328,0,0,0.9640230906338116,0.372269959512413,2
17,2,0,3,5,-0.30283489841488836,-0.9975796782965537,2400,0,-0.0574726915986328,0,0,-1.1992682191402972,0.13233941836326538,1
17,2,1,3,5,-0.30283489841488836,0.48797879973651814,10440,50,-0.0574726915986328,0,0,1.054160228541066,0.08745653056397734,1
17,2,1,3,3,-0.30283489841488836,0.6817870442552945,10260,63,-0.0574726915986328,0,0,1.0090916595874388,0.08586963152663205,1
17,2,1,3,11,-0.30283489841488836,-0.01573979804577254,10260,50,-0.0574726915986328,0,0,1.0090916595874388,-0.20021619943121163,1
17,2,1,3,1,-0.813820764502596,0.7201830172259955,10260,34,-0.0574726915986328,0,0,1.0090916595874388,-0.20102242021362068,1
17,2,1,3,12,-1.3248066305903048,0.01808522576174964,6360,23,-0.0574726915986328,0,0,-0.027485426345988228,-0.7735473143571562,1
17,2,0,3,8,0.7191368337605292,-1.1118534073760207,2400,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.8039406000017465,0
17,2,1,3,9,0.7191368337605292,3.6108512680201947,4140,29,-0.0574726915986328,0,0,1.054160228541066,-1.2318518737634365,0
17,2,0,3,1,-0.813820764502596,-1.0167776647819042,2400,0,-0.0574726915986328,0,0,-1.1992682191402972,-1.3184811416573967,0
17,2,1,3,7,-2.346778362765721,0.6817870442552945,10080,23,-0.0574726915986328,0,0,0.9640230906338116,-1.3464997347961036,0
17,2,0,3,11,-0.30283489841488836,-0.9975796782965537,2700,0,-0.0574726915986328,0,0,-1.1541996501866698,-1.515476660698839,0
18,3,0,1,7,-1.3248066305903048,-1.0167776647819042,6000,0,-0.0574726915986328,0,0,-1.1091310812330426,1.2759670239478436,2
18,3,0,1,10,0.20815096767282038,-1.0167776647819042,8400,0,-0.0574726915986328,0,0,-0.9288568054185335,1.1788547874392312,2
18,3,1,1,4,0.20815096767282038,0.6817870442552945,10080,81,-0.0574726915986328,0,0,0.9640230906338116,0.6587315723637727,2
18,3,1,1,2,-0.30283489841488836,0.7201830172259955,10620,60,-0.0574726915986328,0,0,1.0090916595874388,0.3738881001282534,2
18,3,1,1,6,0.7191368337605292,-0.31559406315029426,6360,63,-0.0574726915986328,0,0,-0.11762256425324276,0.37325282220927974,2
18,3,1,1,10,0.20815096767282038,0.6817870442552945,10080,55,-0.0574726915986328,0,0,0.9640230906338116,0.372269959512413,2
18,3,1,1,1,-0.30283489841488836,0.7201830172259955,12180,63,-0.0574726915986328,0,0,1.0090916595874388,0.08641039922723212,1
18,3,1,1,3,-0.30283489841488836,0.6817870442552945,10260,63,-0.0574726915986328,0,0,1.0090916595874388,0.08586963152663205,1
18,3,0,1,5,-0.30283489841488836,-0.9975796782965537,9000,0,-0.0574726915986328,0,0,-0.8837882364649062,0.04477904937468916,1
18,3,1,1,5,-0.30283489841488836,0.48797879973651814,10440,40,-0.0574726915986328,0,0,1.054160228541066,-0.19975525284564496,1
18,3,1,1,11,-0.30283489841488836,-0.01573979804577254,10260,50,-0.0574726915986328,0,0,1.0090916595874388,-0.20021619943121163,1
18,3,0,1,4,0.20815096767282038,-0.9838668308070176,9000,0,-0.0574726915986328,0,0,-0.8837882364649062,-0.3719579562964871,1
18,3,0,1,1,-0.30283489841488836,-1.0167776647819042,15000,0,-0.0574726915986328,0,0,-0.43310254692863365,-0.4898023313396128,1
18,3,0,1,2,-0.30283489841488836,-1.0167776647819042,15000,0,-0.0574726915986328,0,0,-0.43310254692863365,-0.4898023313396128,1
18,3,0,1,6,0.7191368337605292,-1.1118534073760207,4800,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.6207503841837055,1
18,3,1,1,12,-1.3248066305903048,0.01808522576174964,6960,23,-0.0574726915986328,0,0,-0.027485426345988228,-0.7720360567485309,1
18,3,1,1,7,-1.3248066305903048,0.6817870442552945,10260,23,-0.0574726915986328,0,0,1.0090916595874388,-0.7721668711832823,1
18,3,1,1,8,0.7191368337605292,2.3702956651335003,10770,30,-0.0574726915986328,0,0,0.9865573751106252,-1.0296761294797148,0
18,3,1,1,9,-2.346778362765721,1.2851523337948807,10440,30,-0.0574726915986328,0,0,1.054160228541066,-1.344744140408404,0
18,3,0,1,3,-0.30283489841488836,-1.0167776647819042,12000,0,-0.0574726915986328,0,0,-0.65844539169677,-1.5739035553922263,0
18,3,0,1,8,0.7191368337605292,-1.1118534073760207,4800,0,-0.0574726915986328,0,0,-1.1992682191402972,-1.9341687103431677,0
18,3,0,1,12,-1.3248066305903048,-1.0039790071250039,5400,0,-0.0574726915986328,0,0,-1.1541996501866698,-2.337434759028781,0
19,3,0,42,5,-0.30283489841488836,-0.9975796782965537,2700,0,-0.0574726915986328,0,0,-0.8837882364649062,1.3277273533715601,2
19,3,0,42,10,0.20815096767282038,-1.0167776647819042,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,1.1590248763364037,2
19,3,0,42,8,0.7191368337605292,-1.1118534073760207,1620,0,-0.0574726915986328,0,0,-1.1541996501866698,1.0058239614203588,2
19,3,1,42,2,0.20815096767282038,0.7201830172259955,10260,94,-0.0574726915986328,0,0,1.0090916595874388,0.9492128566244217,2
19,3,1,42,4,0.20815096767282038,0.6817870442552945,10260,94,-0.0574726915986328,0,0,1.0090916595874388,0.9473382816463479,2
19,3,0,42,11,0.20815096767282038,-0.9975796782965537,1800,0,-0.0574726915986328,0,0,-1.1091310812330426,0.9226937331175762,2
19,3,0,42,3,0.20815096767282038,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,0.9194360890447345,2
19,3,0,42,7,-0.813820764502596,-1.0167776647819042,2160,0,-0.0574726915986328,0,0,-1.0189939433257882,0.7768237185235617,2
19,3,0,42,12,-0.30283489841488836,-1.0039790071250039,1620,0,-0.0574726915986328,0,0,-1.1541996501866698,0.7080512573863169,2
19,3,1,42,1,-0.30283489841488836,0.7201830172259955,10260,75,-0.0574726915986328,0,0,1.0090916595874388,0.37584329317115184,2
19,3,1,42,10,0.20815096767282038,0.6817870442552945,10080,69,-0.0574726915986328,0,0,0.9640230906338116,0.3757633917877939,2
19,3,1,42,6,0.7191368337605292,-0.31559406315029426,5640,63,-0.0574726915986328,0,0,-0.11762256425324276,0.37523174600890224,2
19,3,1,42,3,0.20815096767282038,0.6817870442552945,10260,69,-0.0574726915986328,0,0,1.0090916595874388,0.37416989354750346,2
19,3,1,42,12,0.20815096767282038,0.01808522576174964,6120,40,-0.0574726915986328,0,0,-0.027485426345988228,0.0859342704614755,1
19,3,1,42,11,0.20815096767282038,2.551305251995376,10260,56,-0.0574726915986328,0,0,1.0090916595874388,0.08571569981449069,1
19,3,1,42,5,-0.30283489841488836,0.48797879973651814,10440,50,-0.0574726915986328,0,0,1.054160228541066,-0.19975525284564496,1
19,3,0,42,4,0.20815096767282038,-0.9838668308070176,2160,0,-0.0574726915986328,0,0,-1.0189939433257882,-0.47917864661906634,1
19,3,1,42,9,-1.3248066305903048,1.2851523337948807,6660,23,-0.0574726915986328,0,0,1.054160228541066,-0.7738203585290607,1
19,3,0,42,2,0.20815096767282038,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.8988716594673843,0
19,3,0,42,1,-0.30283489841488836,-1.0167776647819042,1440,0,-0.0574726915986328,0,0,-1.1992682191402972,-0.8988716594673843,0
